"toUserId","fromUserId","freq"
2742,4068,1
2742,4141,1
2742,4163,1
2742,4271,1
2742,4325,1
2742,4423,1
2742,4441,1
2742,4656,1
2742,4686,1
2742,4689,1
2742,4701,1
2742,4702,1
2742,4713,1
2742,4771,1
2742,4890,1
2742,4943,2
2742,5156,2
2742,5198,1
2742,5210,2
2742,5283,1
2742,5344,1
2742,5348,1
2742,5450,1
2742,5475,1
2742,5605,2
2742,5614,1
2742,5628,1
2742,5649,1
2742,5778,1
2742,5790,1
2742,5813,2
2742,5845,1
2742,5888,1
2742,5956,1
2742,5991,1
2742,6015,1
2742,6019,1
2742,6048,1
2742,6051,1
2742,6144,2
2742,6184,1
2742,6191,1
2742,6197,1
2742,6315,1
2742,6498,1
2742,6550,1
2742,6602,1
2742,6629,1
2742,6637,1
2742,6648,1
2742,7606,1
2742,7612,1
2742,7724,1
2742,8033,1
2742,8121,1
2742,8730,1
2742,8769,2
2742,8793,1
2742,8900,1
2745,57,1
2745,606,1
2745,641,1
2745,710,1
2745,745,1
2745,763,1
2745,775,1
2745,777,1
2745,779,1
2745,790,1
2745,837,1
2745,893,1
2745,895,1
2745,897,1
2745,963,1
2745,1095,1
2745,1178,2
2745,1320,1
2745,1509,1
2745,1580,1
2745,1815,1
2745,1843,1
2745,2089,1
2745,2176,1
2745,2187,1
2745,2219,1
2745,2230,1
2745,2270,1
2745,2290,1
2745,2355,1
2745,2583,1
2745,2591,1
2745,2599,1
2745,2615,1
2745,2637,1
2745,2689,1
2745,2705,1
2745,2729,1
2745,2755,1
2745,2981,1
2745,2986,1
2745,3048,1
2745,3170,1
2745,3293,1
2745,3369,1
2745,3402,1
2745,3481,1
2745,3734,1
2745,3764,1
2745,3883,1
2745,3892,1
2745,3898,1
2745,3945,1
2745,3958,1
2745,3959,1
2745,3961,1
2745,4007,1
2745,4037,1
2745,4078,1
2745,4095,1
2745,4118,1
2745,4139,1
2745,4162,1
2745,4283,1
2745,4285,1
2745,4325,1
2745,4397,1
2745,4414,1
2745,4432,4
2745,4536,1
2745,4562,1
2745,4661,1
2745,4681,1
2745,4693,1
2745,4731,1
2745,4734,1
2745,4889,1
2745,5050,1
2745,5137,1
2745,5155,1
2745,5156,1
2745,5227,2
2745,5331,1
2745,5394,1
2745,5409,1
2745,5454,1
2745,5624,1
2745,5745,1
2745,5752,1
2745,6109,1
2745,6197,1
2745,6227,1
2745,6278,1
2745,6552,1
2745,6564,2
2745,6596,1
2745,6635,1
2745,6748,1
2745,6826,1
2745,6945,1
2745,7102,1
2745,7127,1
2745,7128,1
2745,7204,1
2745,7267,1
2745,7364,1
2745,8764,1
2745,8791,1
2745,8905,1
272,1108,1
272,1304,1
272,1609,1
272,1976,1
272,5916,1
2758,414,1
2781,13,1
2781,1212,1
2781,1598,1
2781,1976,1
2781,3473,1
2781,3634,1
2781,3917,1
2781,4025,1
2781,4325,1
2781,4424,1
2781,4872,1
2781,5050,1
2781,5176,1
2781,5381,1
2781,5497,1
2781,5519,1
2781,5859,1
2781,6693,1
2781,6924,1
2781,7508,1
2786,340,1
2786,374,1
2786,402,1
2786,758,1
2786,1551,1
2786,1618,1
2786,1894,1
2786,2108,2
2786,2187,1
2786,2246,1
2786,2339,1
2786,2745,2
2786,2801,1
2786,2893,1
2786,2980,1
2786,3193,1
2786,3284,1
2786,3361,1
2786,3364,1
2786,3401,1
2786,3508,1
2786,3647,1
2786,3792,1
2786,3796,2
2786,3808,1
2786,3811,1
2786,3856,1
2786,3945,1
2786,4170,1
2786,4629,1
2786,4740,1
2786,5061,1
2786,5223,1
2786,5227,1
2786,5288,1
2786,5416,1
2786,5499,1
2786,5539,1
2786,5632,1
2786,5711,1
2786,6144,1
2786,6367,1
2786,6383,2
2786,6393,1
2786,6432,1
2786,6654,1
2786,6743,1
2786,6947,1
2786,7115,1
2786,7124,1
2786,7409,2
2786,7446,1
2786,7534,1
2786,7778,1
2786,7832,1
2799,344,1
2799,546,1
2799,598,1
2799,898,1
2799,1563,1
2799,1749,1
2799,1751,1
2799,1951,1
2799,2187,1
2799,2198,3
2799,2329,1
2799,2360,1
2799,2464,1
2799,2535,1
2799,2559,1
2799,2758,1
2799,3010,1
2799,3384,1
2799,3485,1
2799,3568,1
2799,3648,1
2799,3664,1
2799,3724,1
2799,3761,1
2799,3782,1
2799,4034,1
2799,4044,1
2799,4081,1
2799,4104,1
2799,4238,1
2799,4402,1
2799,4548,1
2799,4771,1
2799,4887,1
2799,5165,1
2799,5604,1
2799,5683,1
2799,5779,1
2799,5845,1
2799,6144,1
2799,6406,1
2799,6718,1
2799,6741,1
2799,6820,3
2799,7102,1
2799,7283,3
2799,7322,1
2799,7525,1
2799,7785,1
2799,8194,1
2799,8319,1
2808,388,1
2808,5938,1
2808,7566,1
2812,3559,1
2812,4038,1
2817,365,1
2817,1133,1
2817,3417,1
2817,3419,1
2817,3553,1
2817,3832,1
2817,4432,1
2817,4844,1
2817,5123,1
2817,6159,1
2862,2093,1
2862,2536,1
2886,804,1
2886,847,1
2886,1050,1
2886,1139,1
2886,1403,1
2886,3481,1
2886,3482,1
2886,3802,1
2886,3919,1
2886,4447,1
2886,5333,1
2886,5652,1
2886,6016,1
2886,6753,1
2886,6845,1
2886,6861,1
2886,6887,1
2886,8027,1
2886,8621,2
2902,18,1
2941,1102,1
2941,1582,1
2941,1851,1
2941,2836,1
2941,3592,1
2941,3723,1
2941,4769,1
2941,5131,1
2941,5409,1
2941,5552,1
2941,8024,1
2947,37,1
2947,195,1
2947,759,1
2947,858,1
2947,1116,1
2947,1509,1
2947,1549,1
2947,1727,1
2947,1738,1
2947,1976,1
2947,2120,1
2947,2127,1
2947,2216,1
2947,2462,1
2947,2613,1
2947,2745,2
2947,2769,1
2947,2910,1
2947,2920,1
2947,2970,1
2947,2972,1
2947,2983,1
2947,3006,1
2947,3034,1
2947,3122,1
2947,3218,1
2947,3358,1
2947,3563,1
2947,3669,1
2947,3737,1
2947,3871,1
2947,4054,1
2947,4055,1
2947,4200,1
2947,4374,1
2947,4382,1
2947,4541,1
2947,4649,1
2947,4684,1
2947,4843,1
2947,4869,1
2947,4970,1
2947,5115,1
2947,5633,1
2947,5729,1
2947,5888,1
2947,5904,1
2947,6433,1
2947,6625,1
2947,8852,1
2947,8855,1
2949,195,1
2949,765,1
2949,898,2
2949,1120,1
2949,1280,1
2949,1285,1
2949,1627,1
2949,1689,1
2949,1871,1
2949,2501,1
2949,2617,1
2949,2703,1
2949,2983,1
2949,3025,1
2949,3027,1
2949,3028,1
2949,3238,1
2949,3432,1
2949,3513,1
2949,3571,1
2949,3630,1
2949,3639,1
2949,3640,1
2949,3734,1
2949,3819,1
2949,3884,1
2949,3962,1
2949,4039,1
2949,4352,1
2949,5161,1
2949,5354,1
2949,5545,1
2949,6820,1
2949,6993,1
2949,7454,1
2949,7574,1
2949,8567,1
2949,8693,1
2957,895,1
2957,2510,1
2957,2516,1
2957,3058,1
2957,3565,1
2966,141,1
2966,176,1
2966,458,1
2966,562,1
2966,613,1
2966,741,1
2966,1244,1
2966,1491,1
2966,1647,2
2966,1712,1
2966,1727,1
2966,1820,1
2966,2014,1
2966,2164,1
2966,2290,1
2966,2366,1
2966,2538,1
2966,2787,1
2966,3009,1
2966,3109,1
2966,3162,1
2966,3175,1
2966,3221,1
2966,3324,1
2966,3445,1
2966,3490,1
2966,3568,1
2966,3600,2
2966,3683,1
2966,3734,2
2966,3991,1
2966,4029,1
2966,4330,1
2966,4424,1
2966,4493,1
2966,4578,1
2966,4759,1
2966,4771,1
2966,4793,1
2966,4802,1
2966,4900,1
2966,5289,1
2966,5949,1
2966,6280,1
2966,6943,1
2966,6947,1
2966,6962,1
2966,6986,1
2966,7104,1
2966,8865,1
2966,8884,1
2981,244,1
2981,718,1
2981,1034,1
2981,1234,1
2981,1323,1
2981,1441,1
2981,2019,1
2981,2235,1
2981,2302,1
2981,3306,2
2981,3366,1
2981,3439,1
2981,3523,1
2981,3733,1
2981,3844,2
2981,3901,1
2981,3947,1
2981,3996,1
2981,4325,1
2981,5639,1
2981,5766,1
2981,5790,1
2981,6144,1
2981,6462,1
2981,7276,1
2981,7737,1
2981,8905,1
2983,144,1
2983,176,1
2983,260,1
2983,301,1
2983,348,1
2983,430,1
2983,448,1
2983,624,1
2983,649,1
2983,671,1
2983,746,1
2983,763,1
2983,816,2
2983,894,1
2983,1016,1
2983,1248,1
2983,1268,1
2983,1320,1
2983,1447,1
2983,1485,1
2983,1501,1
2983,1617,1
2983,1619,1
2983,1760,1
2983,1793,1
2983,1825,1
2983,1916,1
2983,1965,1
2983,1976,1
2983,1990,1
2983,2026,2
2983,2151,1
2983,2245,1
2983,2317,1
2983,2326,1
2983,2414,1
2983,2438,1
2983,2454,1
2983,2487,1
2983,2562,1
2983,2609,1
2983,2742,1
2983,3020,1
2983,3150,1
2983,3294,1
2983,3358,1
2983,3532,1
2983,3603,1
2983,3634,1
2983,3898,1
2983,3926,1
2983,4098,1
2983,4199,1
2983,4384,1
2983,4502,1
2983,4522,1
2983,4523,1
2983,4781,1
2983,4811,1
2983,5004,1
2983,5026,1
2983,5616,1
2983,5757,1
2983,6021,1
2983,6027,1
2983,6151,1
2983,6177,1
2983,6243,1
2983,6356,1
2983,6421,1
2983,6932,1
2983,6989,1
2983,7181,1
2983,7406,1
2983,7644,1
2983,7947,1
2983,8768,1
3006,1647,1
3006,2351,1
3006,5650,1
3018,14,1
3018,4996,1
3018,6026,1
3018,8223,1
3018,8281,1
3022,95,1
3022,191,1
3022,200,1
3022,931,1
3022,1521,1
3022,1549,1
3022,2132,1
3022,2355,1
3022,2456,3
3022,2473,1
3022,2587,1
3022,3003,1
3022,3025,1
3022,3294,2
3022,3354,1
3022,3364,1
3022,3419,1
3022,3453,1
3022,3582,1
3022,5907,2
3022,6247,1
3022,7402,1
3022,7939,1
3022,8266,1
3022,8315,1
3022,8436,1
3022,8821,1
293,5213,1
293,8314,1
3058,182,1
3058,950,1
3058,1132,1
3058,1516,1
3058,1836,2
3058,2210,1
3058,2458,1
3058,2467,1
3058,2629,1
3058,2899,1
3058,2951,1
3058,2981,1
3058,3038,1
3058,3137,1
3058,3175,1
3058,3756,1
3058,4452,1
3058,5549,1
3058,5770,1
3058,6268,1
3058,6282,1
3068,2471,1
3068,3582,1
3068,3853,1
3068,4549,1
3068,5093,1
3068,5489,1
3068,5578,1
3068,5665,1
3068,5978,1
3068,7555,1
3068,8352,1
3068,8386,1
3069,569,1
3069,1348,1
3069,1396,1
3069,1442,2
3069,2163,1
3069,2454,1
3069,2588,1
3069,3272,1
3080,1836,2
3080,2292,1
3080,2410,1
3080,2467,1
3080,2556,2
3080,2656,2
3080,2758,1
3080,2844,1
3080,2943,1
3080,3075,1
3080,3084,1
3080,3151,2
3080,3262,2
3080,3324,1
3080,3633,1
3080,3661,1
3080,3749,1
3080,4136,1
3080,4182,2
3080,4259,1
3080,4291,1
3080,4447,1
3080,4528,1
3080,4780,1
3080,8764,1
3081,1637,1
3081,4257,1
3081,4554,1
3081,5516,1
3081,6331,1
3081,7194,1
3081,7454,2
3081,7536,1
3081,8018,1
3087,782,1
3092,265,1
3092,569,1
3092,650,1
3092,847,1
3092,852,1
3092,1268,1
3092,1357,1
3092,1374,1
3092,1447,1
3092,1533,1
3092,1569,1
3092,1766,1
3092,1780,1
3092,1786,1
3092,1815,1
3092,2049,1
3092,2061,1
3092,2204,1
3092,2220,1
3092,2538,1
3092,2595,1
3092,2646,1
3092,2684,1
3092,2731,1
3092,3069,1
3092,3148,1
3092,3343,1
3092,3392,1
3092,3438,2
3092,3481,1
3092,3568,1
3092,3630,1
3092,3669,1
3092,3696,1
3092,3726,1
3092,3873,1
3092,3969,1
3092,4039,1
3092,4068,1
3092,4069,1
3092,4094,1
3092,4253,1
3092,4482,1
3092,4508,1
3092,4566,1
3092,4959,1
3092,5905,1
3092,5931,1
3092,6170,1
3092,6272,1
3092,6541,1
3092,6778,1
3092,7075,1
3092,7135,1
3092,8878,1
301,1043,1
301,3537,1
301,5224,1
3100,129,1
3100,554,3
3100,703,1
3100,721,2
3100,763,2
3100,791,1
3100,987,1
3100,1070,1
3100,1176,1
3100,1583,1
3100,1851,1
3100,1905,1
3100,1932,1
3100,2254,1
3100,2587,1
3100,2596,1
3100,2689,1
3100,2823,1
3100,2918,1
3100,3065,1
3100,3142,1
3100,3144,1
3100,3174,1
3100,3240,1
3100,3368,1
3100,3420,1
3100,3468,1
3100,3593,1
3100,3603,1
3100,3874,1
3100,3926,1
3100,4118,1
3100,4255,2
3100,4509,3
3100,4650,1
3100,4951,1
3100,5050,1
3100,5156,2
3100,5164,3
3100,5275,1
3100,5365,1
3100,5571,1
3100,5646,1
3100,5670,1
3100,6058,1
3100,6062,1
3100,6154,1
3100,6205,1
3100,6301,6
3100,6313,1
3100,6336,1
3100,6858,3
3100,7034,1
3100,7137,1
3100,7426,1
3100,7685,1
3100,7828,1
3100,8501,1
3100,8728,1
3108,327,1
3108,439,1
3108,698,1
3108,963,1
3108,973,1
3108,985,1
3108,1032,1
3108,1120,1
3108,1263,1
3108,1617,1
3108,1779,3
3108,2028,1
3108,2282,1
3108,2317,2
3108,2637,1
3108,2691,1
3108,2955,1
3108,3241,1
3108,3875,1
3108,3982,1
3108,4262,1
3108,4403,1
3108,4921,1
3108,5127,1
3108,5156,1
3108,5164,1
3108,5575,1
3108,6254,1
3108,6616,1
3108,6978,1
3108,7014,1
3108,7422,1
3108,8008,1
3108,8690,1
3108,8726,1
3122,554,1
3122,1545,1
3122,1619,1
3122,1852,1
3122,1961,1
3122,2087,1
3122,2306,1
3122,2333,1
3122,2573,1
3122,2801,1
3122,3142,1
3122,3873,1
3122,4649,1
3122,6921,1
3122,7628,1
3145,149,1
3145,244,1
3145,610,1
3145,782,1
3145,997,1
3145,1948,2
3145,1976,1
3145,2235,1
3145,2239,1
3145,2288,1
3145,2655,1
3145,2678,1
3145,2689,1
3145,2966,1
3145,3022,1
3145,3377,1
3145,3511,1
3145,3565,1
3145,3626,1
3145,3783,1
3145,3796,1
3145,3806,2
3145,3811,1
3145,3947,1
3145,3979,1
3145,4249,1
3145,4390,1
3145,4450,1
3145,4635,1
3145,4771,1
3145,4890,1
3145,4901,1
3145,5050,1
3145,5143,1
3145,5164,1
3145,5297,1
3145,5423,1
3145,5502,1
3145,6162,1
3145,6251,1
3145,6283,1
3145,6314,1
3145,6386,1
3145,6470,1
3145,6493,1
3145,6502,1
3145,6559,1
3145,6573,1
3145,6587,1
3145,6749,2
3145,6840,1
3145,6877,1
3145,6950,1
3145,6956,1
3145,7023,1
3145,7157,1
3145,7160,1
3145,7222,1
3145,7268,1
3145,7359,1
3145,7447,1
3145,7470,1
3145,7646,1
3145,7657,1
3145,7675,1
3145,7782,1
3145,7875,1
3145,7878,1
3145,7959,1
3145,7974,1
3145,8002,1
3145,8004,1
3145,8092,1
3145,8149,1
3145,8184,1
3145,8221,1
3145,8229,1
3145,8284,1
3145,8312,1
3145,8841,1
3145,8878,1
3150,6,1
3150,359,1
3150,374,1
3150,742,1
3150,768,1
3150,880,1
3150,922,1
3150,963,1
3150,996,1
3150,1195,1
3150,1427,2
3150,1447,1
3150,1543,1
3150,1793,1
3150,1818,2
3150,2217,1
3150,2409,1
3150,2473,1
3150,2558,1
3150,2615,1
3150,2745,1
3150,2748,1
3150,2766,1
3150,2941,1
3150,3173,1
3150,3539,1
3150,3785,1
3150,3787,1
3150,3831,2
3150,3853,1
3150,4001,1
3150,4215,1
3150,4259,1
3150,4271,1
3150,4523,1
3150,4532,1
3150,4610,1
3150,4769,1
3150,4943,1
3150,4969,1
3150,4978,1
3150,5008,1
3150,5017,1
3150,5182,1
3150,5241,1
3150,5246,1
3150,5289,1
3150,5418,1
3150,5434,1
3150,5628,1
3150,5713,1
3150,5848,1
3150,6614,1
3150,7025,1
3162,2483,1
3162,3619,2
3162,3972,1
3162,4714,1
3162,6330,1
3162,7394,1
3162,8772,1
3170,178,1
3170,338,1
3170,554,1
3170,580,1
3170,689,1
3170,779,1
3170,832,1
3170,1190,1
3170,1300,1
3170,1331,1
3170,1708,1
3170,1738,1
3170,1944,1
3170,2288,1
3170,2299,1
3170,2326,3
3170,2465,1
3170,2525,1
3170,2704,1
3170,2706,1
3170,2708,1
3170,3064,2
3170,3196,1
3170,3249,1
3170,3324,2
3170,3445,1
3170,3452,1
3170,3511,1
3170,3555,1
3170,3568,1
3170,3727,1
3170,3802,1
3170,3846,1
3170,3945,1
3170,3953,1
3170,3969,1
3170,4103,1
3170,4157,1
3170,4191,1
3170,4432,1
3170,4571,1
3170,4581,1
3170,4607,1
3170,4628,1
3170,4654,1
3170,4938,1
3170,5039,1
3170,5138,1
3170,6251,1
3170,6452,1
309,8413,1
3185,3358,1
3185,3857,1
3186,3142,1
3186,3211,1
3191,3913,1
3191,8871,1
313,641,1
313,1892,1
313,6469,1
3210,399,1
3210,644,1
3210,763,1
3210,1268,1
3210,1414,1
3210,1957,1
3210,1976,1
3210,2304,1
3210,2689,1
3210,2719,1
3210,2841,1
3210,3357,1
3210,3364,1
3210,3419,1
3210,3723,1
3210,3845,1
3210,4325,1
3210,4456,1
3210,4506,1
3210,5489,1
3210,5530,1
3210,5564,1
3210,5913,1
3210,5935,1
3210,6136,1
3210,6685,1
3210,6759,1
3210,6883,1
3210,6950,1
3210,7099,1
3210,7408,1
3210,7423,1
3210,7644,1
3210,7861,1
3210,8597,1
315,758,1
315,1074,1
315,4406,1
315,5416,1
315,6110,1
316,547,1
3257,1056,1
3257,1345,1
3257,2023,1
3257,3298,2
3257,3787,1
3257,4352,1
3257,5283,1
3257,5848,1
3257,6144,1
3257,6575,2
3257,6820,1
3257,7354,1
3257,7431,1
3257,8170,1
3274,5050,1
3274,6673,1
3274,7528,1
3294,219,1
3294,1374,1
3294,4122,1
3294,4409,1
3294,5573,1
3299,141,1
3299,1686,1
3299,3058,1
3302,2732,1
3310,598,1
3310,1546,1
3310,1646,1
3310,2003,1
3310,2336,1
3310,4017,1
3310,4049,1
3310,5122,1
3310,5739,1
3310,8190,1
3319,4,1
3319,532,1
3319,1223,1
3319,1402,1
3319,1751,1
3319,2005,1
3319,2226,1
3319,2260,1
3319,3380,1
3319,3572,1
3319,3582,1
3319,3723,1
3319,3904,1
3319,3953,1
3319,4138,2
3319,4464,1
3319,5093,1
3319,5158,1
3319,5381,1
3319,5821,1
3319,7076,1
3319,7096,1
3323,5064,1
3335,165,1
3335,177,1
3335,817,1
3335,1016,1
3335,1268,1
3335,1446,1
3335,1829,1
3335,1845,1
3335,1930,1
3335,2143,1
3335,2178,1
3335,2207,1
3335,2450,1
3335,2689,1
3335,2745,1
3335,3145,1
3335,3150,1
3335,3414,1
3335,3565,1
3335,4055,1
3335,4199,1
3335,4424,1
3335,5182,1
3335,5225,1
3335,5233,1
3335,5283,2
3335,5531,1
3335,6124,1
3335,6144,1
3335,6314,1
3335,6647,1
3335,6738,1
3335,6878,1
3335,7233,1
3335,7431,1
3335,7596,1
3337,2193,1
3337,4124,1
3353,5750,1
3364,320,1
3364,945,1
3364,1403,1
3364,1908,1
3364,2000,1
3364,2277,1
3364,2458,2
3364,2505,1
3364,2521,1
3364,2591,1
3364,2614,1
3364,2630,2
3364,3583,1
3364,3633,1
3364,4418,1
3364,4959,1
3364,5481,1
3364,5629,1
3364,5981,1
3364,6144,1
3364,7130,1
3364,8844,1
3367,472,1
3367,601,1
3367,895,1
3367,1551,1
3367,2036,1
3367,2143,1
3367,2336,1
3367,3255,1
3367,3400,1
3367,3433,1
3367,3873,1
3367,4201,1
3367,4354,1
3367,4393,1
3367,4466,1
3367,4802,1
3367,4959,1
3367,5052,1
3367,5910,1
3367,6002,1
3367,6273,1
3367,6315,1
3367,6317,1
3367,6350,1
3367,6462,1
3367,6570,1
3367,6682,1
3367,6730,1
3367,6923,1
3367,7140,1
3367,7181,1
3367,8248,1
3367,8263,1
3367,8561,1
3367,8619,1
3388,138,2
3388,711,1
3388,1292,1
3388,1679,1
3388,1908,1
3388,2129,1
3388,2236,1
3388,2317,1
3388,2358,1
3388,2999,1
3388,3091,1
3388,3134,1
3388,3166,1
3388,3181,1
3388,3302,1
3388,3965,1
3388,4432,2
3388,4569,1
3388,4596,1
3388,5530,1
3388,5776,1
3388,6111,1
3388,6251,1
3388,6457,1
3388,6701,1
3388,6734,1
3388,7061,1
3388,7130,1
3388,7172,1
3388,7263,1
3388,7685,1
3388,7848,1
3388,8773,1
3400,16,1
3400,54,1
3400,57,1
3400,129,1
3400,360,1
3400,457,1
3400,589,2
3400,1083,1
3400,1207,1
3400,1239,1
3400,1671,1
3400,1738,1
3400,1942,2
3400,1994,1
3400,2029,1
3400,2129,1
3400,2143,1
3400,2239,1
3400,2397,1
3400,2475,1
3400,2479,1
3400,2487,1
3400,3274,1
3400,3365,1
3400,3419,1
3400,3481,1
3400,3680,1
3400,3830,1
3400,3873,1
3400,3901,1
3400,4073,2
3400,4130,1
3400,4265,1
3400,4332,1
3400,4404,1
3400,4513,1
3400,4552,1
3400,4579,1
3400,4845,1
3400,4894,1
3400,4959,1
3400,4992,1
3400,5050,3
3400,5164,3
3400,5169,1
3400,5176,1
3400,5555,2
3400,5609,1
3400,5888,2
3400,5962,1
3400,6016,1
3400,6040,1
3400,6044,1
3400,6069,1
3400,6123,1
3400,6126,1
3400,6155,1
3400,6221,1
3400,6534,1
3400,7401,1
3400,7953,1
3400,8166,1
3400,8903,1
3402,39,1
3402,353,1
3402,357,1
3402,598,1
3402,733,1
3402,944,1
3402,1016,1
3402,1047,1
3402,1275,1
3402,1318,1
3402,1319,1
3402,1364,1
3402,1607,1
3402,1772,1
3402,1836,1
3402,2130,1
3402,2131,1
3402,2235,2
3402,2336,1
3402,2398,1
3402,2423,1
3402,2547,1
3402,2909,1
3402,2966,1
3402,2997,1
3402,3050,1
3402,3129,1
3402,3131,1
3402,3162,2
3402,3234,1
3402,3254,1
3402,3385,2
3402,3386,1
3402,3420,1
3402,3424,1
3402,3428,1
3402,3521,1
3402,3523,1
3402,3653,1
3402,3687,1
3402,3800,1
3402,3811,1
3402,3843,1
3402,3849,1
3402,3861,2
3402,3960,1
3402,3979,1
3402,4088,1
3402,4230,1
3402,4252,1
3402,4339,1
3402,4342,1
3402,4618,1
3402,4785,1
3402,4822,1
3402,4828,1
3402,4865,1
3402,4925,1
3402,5020,1
3402,5127,1
3402,5139,1
3402,5283,1
3402,5677,1
3402,5884,1
3402,6136,1
3402,6228,2
3402,6245,1
3402,6311,1
3402,6362,1
3402,6445,1
3402,6771,1
3402,6908,1
3402,6920,1
3402,6965,2
3402,6997,2
3402,7110,1
3402,7276,1
3402,7306,1
3402,7315,1
3402,7447,1
3402,7500,1
3402,7782,1
3402,7951,1
3402,8005,1
3402,8114,1
3402,8136,1
3402,8438,1
3402,8490,1
3402,8602,1
3402,8691,1
3402,8755,1
3402,8814,1
3405,2606,1
3405,5586,1
3405,6011,1
3407,13,1
3407,377,1
3407,837,1
3407,1268,2
3407,1320,1
3407,2500,1
3407,2936,1
3407,3036,1
3407,3108,1
3407,3419,1
3407,3452,1
3407,3492,1
3407,3969,1
3407,4683,1
3407,5164,1
3407,5825,1
3407,6251,1
3407,6412,1
3407,7215,1
3417,1132,1
3417,1220,1
3417,1543,1
3417,2159,1
3417,2447,1
3417,2677,1
3417,2772,1
3417,3438,1
3417,4013,1
3417,4289,1
3417,4335,1
3417,4928,1
3417,5116,1
3417,5298,1
3417,5387,1
3417,6143,1
3417,6354,1
3417,6618,1
3417,7811,1
3417,8203,1
3417,8481,1
3419,129,1
3419,181,1
3419,457,1
3419,763,1
3419,809,1
3419,814,1
3419,820,1
3419,837,1
3419,963,1
3419,1050,1
3419,1082,1
3419,1155,1
3419,1320,1
3419,1358,1
3419,1381,1
3419,1473,1
3419,1908,1
3419,1953,1
3419,2061,1
3419,2148,1
3419,2213,1
3419,2229,1
3419,2314,1
3419,2394,1
3419,2439,1
3419,2471,1
3419,2493,1
3419,2546,1
3419,2891,2
3419,3162,1
3419,3335,1
3419,3400,1
3419,3433,1
3419,3438,1
3419,3511,1
3419,3565,1
3419,3604,1
3419,3741,1
3419,3830,1
3419,3873,1
3419,3877,1
3419,4201,1
3419,4480,1
3419,4500,1
3419,4523,1
3419,4959,1
3419,5035,1
3419,5148,1
3419,5212,1
3419,5248,1
3419,5283,1
3419,5310,1
3419,5486,1
3419,5489,1
3419,5578,1
3419,5729,1
3419,5887,1
3419,5907,1
3419,5911,1
3419,5919,1
3419,6119,1
3419,6140,2
3419,6200,1
3419,6229,1
3419,6258,1
3419,6316,1
3419,6353,1
3419,6382,1
3419,6424,1
3419,6448,1
3419,6580,1
3419,6719,1
3419,6850,1
3419,6947,2
3419,7014,1
3419,7052,1
3419,7213,1
3419,7309,1
3419,7370,1
3419,7379,1
3419,7442,1
3419,7527,1
3419,7854,1
3419,8788,1
337,6308,1
337,6993,1
3433,24,1
3433,40,1
3433,432,1
3433,532,1
3433,589,1
3433,786,1
3433,820,1
3433,847,2
3433,1320,1
3433,1702,1
3433,1792,1
3433,2335,1
3433,2352,1
3433,2487,1
3433,2528,1
3433,2598,1
3433,2691,1
3433,2865,1
3433,3140,1
3433,3315,1
3433,3431,1
3433,3481,1
3433,3667,1
3433,3760,1
3433,3960,1
3433,4182,2
3433,4255,1
3433,4283,1
3433,4332,1
3433,4346,1
3433,4370,1
3433,4432,1
3433,4509,1
3433,4644,1
3433,4771,1
3433,4956,1
3433,4957,1
3433,5050,3
3433,5175,1
3433,5227,1
3433,5268,1
3433,5973,1
3433,6054,1
3433,6598,1
3433,6851,1
3433,7050,1
3433,7069,1
3433,7083,1
3433,7401,1
3433,7622,1
3433,7722,1
3433,7768,1
3433,7775,1
3433,7816,1
3433,7892,1
3433,7938,1
3433,7953,1
3433,8070,1
3433,8185,1
3433,8365,1
3433,8401,1
3435,5164,1
3442,981,1
3442,2196,1
3442,2548,1
3442,3168,1
3442,3306,1
3442,3398,1
3442,3575,1
3442,4434,1
3442,5469,1
3442,8127,1
3444,135,1
3444,357,1
3444,513,1
3444,532,1
3444,589,1
3444,759,1
3444,847,1
3444,914,1
3444,1050,1
3444,1104,1
3444,1138,1
3444,1541,1
3444,1648,1
3444,1812,1
3444,1983,1
3444,1988,1
3444,2143,1
3444,2174,2
3444,2448,1
3444,2479,1
3444,2494,1
3444,2537,1
3444,2577,1
3444,2591,1
3444,2610,1
3444,2719,1
3444,3039,1
3444,3446,1
3444,3481,2
3444,3489,1
3444,3532,1
3444,3613,1
3444,3624,1
3444,3633,1
3444,3863,1
3444,3877,1
3444,4016,1
3444,4086,1
3444,4332,1
3444,4424,1
3444,4575,1
3444,5372,1
3444,5545,1
3444,5616,1
3444,5790,1
3444,5793,1
3444,5940,1
3444,6146,1
3444,6261,1
3444,6322,1
3444,6340,1
3444,6396,1
3444,6625,1
3444,6947,1
3444,7069,1
3444,7129,1
3444,7232,1
3444,7358,1
3444,7362,1
3444,7412,1
3444,7475,1
3444,7482,1
3444,7484,1
3444,7644,1
3444,7657,1
3444,7863,1
3444,7935,1
3444,8480,1
3444,8581,1
3445,77,1
3445,547,1
3445,569,1
3445,895,1
3445,1133,1
3445,1905,1
3445,3481,1
3445,3734,1
3445,4047,1
3445,4271,1
3445,4552,1
3445,5203,1
3445,6475,1
3445,7381,1
3445,7475,1
3445,7896,1
3445,8885,1
3448,547,1
3448,854,1
3448,1063,1
3448,1275,1
3448,1366,1
3448,1976,1
3448,2094,2
3448,2745,1
3448,2947,1
3448,3038,1
3448,3419,1
3448,3582,1
3448,3723,1
3448,3816,1
3448,3969,4
3448,4583,1
3448,5417,1
3448,5668,1
3448,5888,3
3448,6144,1
3448,6182,1
3448,6432,1
3455,42,1
